id	status	record_type	holder_raw	city	shelfmark_code	date_range	cleartext_lang	plaintext_lang	number_of_pages	source_page	ours_hit	bourdeau_hit	aymeloglu_hit	held_by
155	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-2	1718 - 1720		Italian	2	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
154	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-1	1718 - 1720		Italian, Latin?, French?	7	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
153	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-32	1717 - 1717		Italian	4	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
152	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-31	1717 - 1717		Italian	4	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
151	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-30	1717 - 1717		Italian	2	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
150	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-29	1717 - 1717		Italian	3	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
149	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-28	1717 - 1717		Italian	3	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
148	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-27	1717 - 1717		Italian	2	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
147	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-26	1717 - 1717		Italian	4	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
139	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-18	1717 - 1717		Italian	11	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
138	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-17	1717 - 1717		Italian	6	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
135	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-14	1717 - 1717		Italian	3	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
134	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-13	1717 - 1717		Italian	2	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
133	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-12	1717 - 1717		Italian	6	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
130	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-9	1717 - 1717		Italian	6	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
129	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-8	1717 - 1717		Italian	3	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
128	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-7	1717 - 1717		Italian	3	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
127	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-6	1717 - 1717		Italian	2	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
126	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-5	1717 - 1717		Italian, Spanish	6	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
125	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-4	1717 - 1717		Italian	10	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
124	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-3	1717 - 1717		Italian	13	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
123	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-2	1717 - 1717		Italian, Latin	1	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
122	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364C-1	1717 - 1717		Italian, French	2	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
120	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 304	Vatican City	ASV_i1025_SdS_Spain_304-1	1767 - 1767	Italian	Italian	4	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
119	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 31	Vatican City	ASV_i1025_SdS_Spain_31-1	1584 - 1585	Spanish	Spanish	4	6		lodi1584[already solved];lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lodi1584
115	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-13	1569 - 1572		Italian	1	6	queue	alessandrino1568[read];lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		ours:queue
114	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-12	1569 - 1572		Italian	1	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
113	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-11	1569 - 1572		Italian	1	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
112	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-10	1569 - 1572		Italian	2	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
111	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-9	1569 - 1572		Italian	4	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
110	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-8	1569 - 1572		Italian	1	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
109	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-7	1569 - 1572		Italian	1	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
108	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-6	1569 - 1572		Italian	2	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
107	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-5	1569 - 1572	Italian	Italian	1	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
106	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-4	1569 - 1572		Italian	1	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
105	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-3	1569 - 1572		Italian	1	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
104	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-2	1569 - 1572		Italian	1	6		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
103	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II	Vatican City	ASV_i1025_SdS_Spain_6_II-1	1569 - 1572	Italian	Italian	1	7		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
102	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I	Vatican City	ASV_i1025_SdS_Spain_6_I-10	1568 - 1570		Italian	1	7	queue	alessandrino1568[read];lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		ours:queue
101	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I	Vatican City	ASV_i1025_SdS_Spain_6_I-9	1568 - 1570		Italian	2	7	queue	alessandrino1568[read];lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		ours:queue
100	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I	Vatican City	ASV_i1025_SdS_Spain_6_I-8	1568 - 1570	Italian	Italian	1	7	queue	alessandrino1568[read];lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		ours:queue
99	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I	Vatican City	ASV_i1025_SdS_Spain_6_I-7	1568 - 1570		Italian	2	7	queue	alessandrino1568[read];lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	ours:queue
98	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I	Vatican City	ASV_i1025_SdS_Spain_6_I-6	1568 - 1570		Italian	1	7	queue	alessandrino1568[read];lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		ours:queue
97	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I	Vatican City	ASV_i1025_SdS_Spain_6_I-5	1568 - 1570		Italian	4	7	queue	alessandrino1568[read];lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1573[not read];ormanetto1576[not read];vatican5[already solved]		ours:queue
96	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I	Vatican City	ASV_i1025_SdS_Spain_6_I-4	1568 - 1570		Italian	1	7	queue	alessandrino1568[read];lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		ours:queue
95	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I	Vatican City	ASV_i1025_SdS_Spain_6_I-3	1568 - 1570		Italian	1	7	queue	alessandrino1568[read];lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		ours:queue
94	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I	Vatican City	ASV_i1025_SdS_Spain_6_I-2	1568 - 1570		Italian	1	7	queue	alessandrino1568[read];lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		ours:queue
93	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I	Vatican City	ASV_i1025_SdS_Spain_6_I-1	1568 - 1570		Italian	1	7	queue	alessandrino1568[read];lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		ours:queue
90	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. I	Vatican City	ASV_i1025_SdS_Spain_I-6	1566 - 1571		Italian	1	7		lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
89	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. I	Vatican City	ASV_i1025_SdS_Spain_I-5	1566 - 1571		Italian	2	7		lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
88	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. I	Vatican City	ASV_i1025_SdS_Spain_I-4	1566 - 1571		Italian	2	7		lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
87	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. I	Vatican City	ASV_i1025_SdS_Spain_I-3	1566 - 1571		Italian	3	7		lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
86	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. I	Vatican City	ASV_i1025_SdS_Spain_I-2	1566 - 1571		Italian	1	7		lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
85	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. I	Vatican City	ASV_i1025_SdS_Spain_I-1	1566 - 1571		Italian	1	7		lucini1767[read];nuncio1566[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
84	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 346	Vatican City	ASV_i1025_SdS_France_346-11	1632 - 1634	Italian	Italian	2	7		ceva1632[read in part];dandini1580[read]	catalogue/decode-ranked.md	bourdeau:ceva1632
82	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 346	Vatican City	ASV_i1025_SdS_France_346-9	1632 - 1634		Italian	1	7		ceva1632[read in part];dandini1580[read]	catalogue/decode-ranked.md	bourdeau:ceva1632
78	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 346	Vatican City	ASV_i1025_SdS_France_346-5	1632 - 1634		Italian	2	7		ceva1632[read in part];dandini1580[read]	catalogue/decode-ranked.md	bourdeau:ceva1632
77	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 346	Vatican City	ASV_i1025_SdS_France_346-4	1632 - 1634		Italian	2	7		ceva1632[read in part];dandini1580[read]	catalogue/decode-ranked.md	bourdeau:ceva1632
75	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 346	Vatican City	ASV_i1025_SdS_France_346-2	1632 - 1634	Italian	Italian	2	7		ceva1632[read in part];dandini1580[read]	catalogue/decode-ranked.md	bourdeau:ceva1632
73	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 283C	Vatican City	ASV_i1025_SdS_France_283C-2	1580 - 1580		Italian	3	7		dandini1580[read]	catalogue/decode-ranked.md	bourdeau:dandini1580
