crop_file	line_no	token_no	token	note
f29r_L17_s1.jpg	2	30	I	
f29r_L17_s1.jpg	2	31	[C04]	
f29r_L17_s1.jpg	2	32	[C11]	
f29r_L17_s1.jpg	2	33	[C04]	line cut at crop edge, continues s2
f29r_L17_s2.jpg	1	1	n	overlap-continuation, new tokens begin
f29r_L17_s2.jpg	1	2	v	
f29r_L17_s2.jpg	1	3	[C11]	
f29r_L17_s2.jpg	1	4	L	
f29r_L17_s2.jpg	1	5	[C10]	
f29r_L17_s2.jpg	1	6	o	
f29r_L17_s2.jpg	1	7	T	
f29r_L17_s2.jpg	1	8	A	
f29r_L17_s2.jpg	1	9	[C10]	
f29r_L17_s2.jpg	1	10	[C10]	
f29r_L17_s2.jpg	1	11	o	
f29r_L17_s2.jpg	1	12	ρ	
f29r_L17_s2.jpg	1	13	ψ	
f29r_L17_s2.jpg	1	14	ρ	
f29r_L17_s2.jpg	1	15	x	
f29r_L17_s2.jpg	1	16	R	
f29r_L17_s2.jpg	1	17	A	
f29r_L17_s2.jpg	1	18	o	
f29r_L17_s2.jpg	1	19	f	
f29r_L17_s2.jpg	1	20	[C09]	
f29r_L17_s2.jpg	1	21	[C26]	
f29r_L17_s2.jpg	1	22	[C11]	
f29r_L17_s2.jpg	1	23	ψ	line ends at crop right margin
f29r_L17_s2.jpg	2	1	ψ	overlap-continuation, new tokens begin
f29r_L17_s2.jpg	2	2	n	
f29r_L17_s2.jpg	2	3	v	
f29r_L17_s2.jpg	2	4	x	
f29r_L17_s2.jpg	2	5	o	
f29r_L17_s2.jpg	2	6	R	
f29r_L17_s2.jpg	2	7	A	
f29r_L17_s2.jpg	2	8	z	
f29r_L17_s2.jpg	2	9	I	
f29r_L17_s2.jpg	2	10	[C04]	
f29r_L17_s2.jpg	2	11	[C11]	
f29r_L17_s2.jpg	2	12	[C04]	
f29r_L17_s2.jpg	2	13	ψ	
f29r_L17_s2.jpg	2	14	x	
f29r_L17_s2.jpg	2	15	v	
f29r_L17_s2.jpg	2	16	[C11]	
f29r_L17_s2.jpg	2	17	f	
f29r_L17_s2.jpg	2	18	R	
f29r_L17_s2.jpg	2	19	ψ	
f29r_L17_s2.jpg	2	20	f	
f29r_L17_s2.jpg	2	21	[C04]	
f29r_L17_s2.jpg	2	22	A	
f29r_L17_s2.jpg	2	23	[C11]	
f29r_L17_s2.jpg	2	24	ψ	
f29r_L17_s2.jpg	2	25	v	
f29r_L17_s2.jpg	2	26	ρ	
f29r_L17_s2.jpg	2	27	6	
f29r_L17_s2.jpg	2	28	n	
f29r_L17_s2.jpg	2	29	v	
f29r_L17_s2.jpg	2	30	[C11]	
f29r_L17_s2.jpg	2	31	ψ	
f29r_L17_s2.jpg	2	32	[C04]	
f29r_L17_s2.jpg	2	33	ρ	line ends at crop right margin
f29r_L18_s1.jpg	1	1	f	
f29r_L18_s1.jpg	1	2	[C04]	
f29r_L18_s1.jpg	1	3	[C11]	
f29r_L18_s1.jpg	1	4	f	
f29r_L18_s1.jpg	1	5	[C10]	
f29r_L18_s1.jpg	1	6	o	
f29r_L18_s1.jpg	1	7	ρ	
f29r_L18_s1.jpg	1	8	I	
f29r_L18_s1.jpg	1	9	ψ	
f29r_L18_s1.jpg	1	10	A	
f29r_L18_s1.jpg	1	11	[C04]	
f29r_L18_s1.jpg	1	12	[C11]	
f29r_L18_s1.jpg	1	13	7	
f29r_L18_s1.jpg	1	14	[C04]	
f29r_L18_s1.jpg	1	15	o	
f29r_L18_s1.jpg	1	16	v	
f29r_L18_s1.jpg	1	17	z	
f29r_L18_s1.jpg	1	18	I	
f29r_L18_s1.jpg	1	19	A	
f29r_L18_s1.jpg	1	20	[C04]	
f29r_L18_s1.jpg	1	21	A	
f29r_L18_s1.jpg	1	22	v	
f29r_L18_s1.jpg	1	23	[C10]	
f29r_L18_s1.jpg	1	24	I	
f29r_L18_s1.jpg	1	25	z	
f29r_L18_s1.jpg	1	26	v	
f29r_L18_s1.jpg	1	27	A	
f29r_L18_s1.jpg	1	28	[C10]	
f29r_L18_s1.jpg	1	29	ρ	
f29r_L18_s1.jpg	1	30	I	
f29r_L18_s1.jpg	1	31	f	
f29r_L18_s1.jpg	1	32	[C04]	
f29r_L18_s1.jpg	1	33	[C11]	line cut at crop edge, continues s2
f29r_L18_s1.jpg	2	1	x	
f29r_L18_s1.jpg	2	2	[C09]	
f29r_L18_s1.jpg	2	3	[C04]	
f29r_L18_s1.jpg	2	4	[C10]	
f29r_L18_s1.jpg	2	5	ρ	
f29r_L18_s1.jpg	2	6	[C10]	
f29r_L18_s1.jpg	2	7	o	
f29r_L18_s1.jpg	2	8	I	
f29r_L18_s1.jpg	2	9	f	
f29r_L18_s1.jpg	2	10	o	
f29r_L18_s1.jpg	2	11	[C04]	
f29r_L18_s1.jpg	2	12	ψ	
f29r_L18_s1.jpg	2	13	[C04]	
f29r_L18_s1.jpg	2	14	[C11]	
f29r_L18_s1.jpg	2	15	[C09]	
f29r_L18_s1.jpg	2	16	A	
f29r_L18_s1.jpg	2	17	z	
f29r_L18_s1.jpg	2	18	I	
f29r_L18_s1.jpg	2	19	A	
f29r_L18_s1.jpg	2	20	[C11]	
f29r_L18_s1.jpg	2	21	n	
f29r_L18_s1.jpg	2	22	v	
f29r_L18_s1.jpg	2	23	7	
f29r_L18_s1.jpg	2	24	[C04]	
f29r_L18_s1.jpg	2	25	z	
f29r_L18_s1.jpg	2	26	v	
f29r_L18_s1.jpg	2	27	[C10]	
f29r_L18_s1.jpg	2	28	I	
f29r_L18_s1.jpg	2	29	[C11]	
f29r_L18_s1.jpg	2	30	v	
f29r_L18_s1.jpg	2	31	A	
f29r_L18_s1.jpg	2	32	I	
f29r_L18_s1.jpg	2	33	ρ	line cut at crop edge, continues s2
f29r_L18_s2.jpg	1	1	[C04]	overlap-continuation, new tokens begin
f29r_L18_s2.jpg	1	2	x	
f29r_L18_s2.jpg	1	3	z	
f29r_L18_s2.jpg	1	4	f	
f29r_L18_s2.jpg	1	5	[C19]	
f29r_L18_s2.jpg	1	6	z	
f29r_L18_s2.jpg	1	7	A	
f29r_L18_s2.jpg	1	8	ψ	
f29r_L18_s2.jpg	1	9	[C11]	
f29r_L18_s2.jpg	1	10	[C04]	
f29r_L18_s2.jpg	1	11	[C07]	
f29r_L18_s2.jpg	1	12	ψ	
f29r_L18_s2.jpg	1	13	A	
f29r_L18_s2.jpg	1	14	S	
f29r_L18_s2.jpg	1	15	[C11]	
f29r_L18_s2.jpg	1	16	[C27]	
f29r_L18_s2.jpg	1	17	S	
f29r_L18_s2.jpg	1	18	[C11]	
f29r_L18_s2.jpg	1	19	ρ	line ends at crop right margin
f29r_L18_s2.jpg	2	1	v	overlap-continuation, new tokens begin
f29r_L18_s2.jpg	2	2	7	
f29r_L18_s2.jpg	2	3	[C04]	
f29r_L18_s2.jpg	2	4	z	
f29r_L18_s2.jpg	2	5	v	
f29r_L18_s2.jpg	2	6	[C10]	
f29r_L18_s2.jpg	2	7	I	
f29r_L18_s2.jpg	2	8	[C11]	
f29r_L18_s2.jpg	2	9	v	
f29r_L18_s2.jpg	2	10	A	
f29r_L18_s2.jpg	2	11	I	
f29r_L18_s2.jpg	2	12	ρ	
f29r_L18_s2.jpg	2	13	o	
f29r_L18_s2.jpg	2	14	v	
f29r_L18_s2.jpg	2	15	A	
f29r_L18_s2.jpg	2	16	ρ	
f29r_L18_s2.jpg	2	17	T	
f29r_L18_s2.jpg	2	18	o	
f29r_L18_s2.jpg	2	19	A	
f29r_L18_s2.jpg	2	20	n	
f29r_L18_s2.jpg	2	21	o	
f29r_L18_s2.jpg	2	22	[C11]	
f29r_L18_s2.jpg	2	23	A	
f29r_L18_s2.jpg	2	24	ρ	
f29r_L18_s2.jpg	2	25	f	
f29r_L18_s2.jpg	2	26	[C04]	
f29r_L18_s2.jpg	2	27	T	
f29r_L18_s2.jpg	2	28	A	
f29r_L18_s2.jpg	2	29	v	
f29r_L18_s2.jpg	2	30	ρ	
f29r_L18_s2.jpg	2	31	[C11]	
f29r_L18_s2.jpg	2	32	f	
f29r_L18_s2.jpg	2	33	[C09]	
f29r_L18_s2.jpg	2	34	7	line ends at crop right margin
f29r_L19_s1.jpg	1	1	7	
f29r_L19_s1.jpg	1	2	[C04]	
f29r_L19_s1.jpg	1	3	[C19]	
f29r_L19_s1.jpg	1	4	z	
f29r_L19_s1.jpg	1	5	f	
f29r_L19_s1.jpg	1	6	ψ	
f29r_L19_s1.jpg	1	7	f	
f29r_L19_s1.jpg	1	8	[C04]	
f29r_L19_s1.jpg	1	9	[C11]	
f29r_L19_s1.jpg	1	10	f	
f29r_L19_s1.jpg	1	11	ρ	
f29r_L19_s1.jpg	1	12	ψ	
f29r_L19_s1.jpg	1	13	s	
f29r_L19_s1.jpg	1	14	[C11]	
f29r_L19_s1.jpg	1	15	f	
f29r_L19_s1.jpg	1	16	[C04]	
f29r_L19_s1.jpg	1	17	ρ	
f29r_L19_s1.jpg	1	18	ψ	
f29r_L19_s1.jpg	1	19	[C10]	
f29r_L19_s1.jpg	1	20	[C11]	
f29r_L19_s1.jpg	1	21	[C19]	
f29r_L19_s1.jpg	1	22	I	
f29r_L19_s1.jpg	1	23	ψ	
f29r_L19_s1.jpg	1	24	f	
f29r_L19_s1.jpg	1	25	7	
f29r_L19_s1.jpg	1	26	f	
f29r_L19_s1.jpg	1	27	[C04]	
f29r_L19_s1.jpg	1	28	ψ	
f29r_L19_s1.jpg	1	29	f	
f29r_L19_s1.jpg	1	30	ρ	
f29r_L19_s1.jpg	1	31	A	
f29r_L19_s1.jpg	1	32	[C11]	line cut at crop edge, continues s2
f29r_L19_s1.jpg	2	1	[C04]	loop-ascender variant (figure-eight/looped mark)
f29r_L19_s1.jpg	2	2	[C10]	
f29r_L19_s1.jpg	2	3	m	
f29r_L19_s1.jpg	2	4	ψ	
f29r_L19_s1.jpg	2	5	[C04]	
f29r_L19_s1.jpg	2	6	[C25]	
f29r_L19_s1.jpg	2	7	n	
f29r_L19_s1.jpg	2	8	v	
f29r_L19_s1.jpg	2	9	[C11]	
f29r_L19_s1.jpg	2	10	ψ	
f29r_L19_s1.jpg	2	11	f	
f29r_L19_s1.jpg	2	12	[C19]	
f29r_L19_s1.jpg	2	13	A	
f29r_L19_s1.jpg	2	14	I	
f29r_L19_s1.jpg	2	15	ψ	
f29r_L19_s1.jpg	2	16	[C07]	
f29r_L19_s1.jpg	2	17	[C04]	
f29r_L19_s1.jpg	2	18	ψ	
f29r_L19_s1.jpg	2	19	s	
f29r_L19_s1.jpg	2	20	T	
f29r_L19_s1.jpg	2	21	[C10]	
f29r_L19_s1.jpg	2	22	ρ	
f29r_L19_s1.jpg	2	23	z	
f29r_L19_s1.jpg	2	24	f	
f29r_L19_s1.jpg	2	25	A	
f29r_L19_s1.jpg	2	26	[C11]	
f29r_L19_s1.jpg	2	27	f	
f29r_L19_s1.jpg	2	28	ρ	
f29r_L19_s1.jpg	2	29	ψ	
f29r_L19_s1.jpg	2	30	A	
f29r_L19_s1.jpg	2	31	[C11]	line cut at crop edge, continues s2
f29r_L19_s2.jpg	1	1	I	overlap-continuation, new tokens begin
f29r_L19_s2.jpg	1	2	ψ	
f29r_L19_s2.jpg	1	3	f	
f29r_L19_s2.jpg	1	4	7	
f29r_L19_s2.jpg	1	5	f	
f29r_L19_s2.jpg	1	6	ψ	
f29r_L19_s2.jpg	1	7	f	
f29r_L19_s2.jpg	1	8	ρ	
f29r_L19_s2.jpg	1	9	A	
f29r_L19_s2.jpg	1	10	[C11]	
f29r_L19_s2.jpg	1	11	o	
f29r_L19_s2.jpg	1	12	v	
f29r_L19_s2.jpg	1	13	7	
f29r_L19_s2.jpg	1	14	[C09]	
f29r_L19_s2.jpg	1	15	x	
f29r_L19_s2.jpg	1	16	[C09]	
f29r_L19_s2.jpg	1	17	ψ	
f29r_L19_s2.jpg	1	18	G	
f29r_L19_s2.jpg	1	19	[C11]	
f29r_L19_s2.jpg	1	20	[C10]	
f29r_L19_s2.jpg	1	21	o	
f29r_L19_s2.jpg	1	22	[C10]	
f29r_L19_s2.jpg	1	23	[C19]	
f29r_L19_s2.jpg	1	24	I	
f29r_L19_s2.jpg	1	25	f	
f29r_L19_s2.jpg	1	26	[C09]	
f29r_L19_s2.jpg	1	27	x	
f29r_L19_s2.jpg	1	28	A	
f29r_L19_s2.jpg	1	29	x	
f29r_L19_s2.jpg	1	30	A	line ends at crop right margin
f29r_L19_s2.jpg	2	1	T	overlap-continuation, new tokens begin
f29r_L19_s2.jpg	2	2	[C10]	
f29r_L19_s2.jpg	2	3	ρ	
f29r_L19_s2.jpg	2	4	z	
f29r_L19_s2.jpg	2	5	f	
f29r_L19_s2.jpg	2	6	A	
f29r_L19_s2.jpg	2	7	[C11]	
f29r_L19_s2.jpg	2	8	f	
f29r_L19_s2.jpg	2	9	ρ	
f29r_L19_s2.jpg	2	10	ψ	
f29r_L19_s2.jpg	2	11	A	
f29r_L19_s2.jpg	2	12	z	
f29r_L19_s2.jpg	2	13	I	
f29r_L19_s2.jpg	2	14	[C04]	
f29r_L19_s2.jpg	2	15	o	
f29r_L19_s2.jpg	2	16	[C11]	
f29r_L19_s2.jpg	2	17	o	
f29r_L19_s2.jpg	2	18	[C24]	
f29r_L19_s2.jpg	2	19	[C10]	
f29r_L19_s2.jpg	2	20	x	
f29r_L19_s2.jpg	2	21	[C09]	
f29r_L19_s2.jpg	2	22	A	
f29r_L19_s2.jpg	2	23	ψ	
f29r_L19_s2.jpg	2	24	[C10]	
f29r_L19_s2.jpg	2	25	[C19]	
f29r_L19_s2.jpg	2	26	[C21]	
f29r_L19_s2.jpg	2	27	[C10]	
f29r_L19_s2.jpg	2	28	ψ	
f29r_L19_s2.jpg	2	29	[C04]	
f29r_L19_s2.jpg	2	30	ρ	
f29r_L19_s2.jpg	2	31	x	
f29r_L19_s2.jpg	2	32	[C10]	
f29r_L19_s2.jpg	2	33	[C10]	line ends; last text on f29r, remainder of page below is blank margin
f29r_L20_s1.jpg	1	1	(blank)	bottom margin of recto, no text
f29r_L20_s2.jpg	1	1	(blank)	bottom margin of recto, no text, torn/creased edge only
f29v_L01_s1.jpg	1	1	(blank)	top margin of verso, torn/creased corner, no text
f29v_L01_s2.jpg	1	1	[PLAIN: "d."]	small isolated flourish with a dot, top margin, not body text
f29v_L02_s1.jpg	1	1	n	
f29v_L02_s1.jpg	1	2	v	
f29v_L02_s1.jpg	1	3	x	
f29v_L02_s1.jpg	1	4	ρ	
f29v_L02_s1.jpg	1	5	o	
f29v_L02_s1.jpg	1	6	R	
f29v_L02_s1.jpg	1	7	A	
f29v_L02_s1.jpg	1	8	z	
f29v_L02_s1.jpg	1	9	I	
f29v_L02_s1.jpg	1	10	[C04]	
f29v_L02_s1.jpg	1	11	ρ	
f29v_L02_s1.jpg	1	12	ψ	
f29v_L02_s1.jpg	1	13	[C11]	
f29v_L02_s1.jpg	1	14	A	
f29v_L02_s1.jpg	1	15	o	
f29v_L02_s1.jpg	1	16	[C09]	
f29v_L02_s1.jpg	1	17	ψ	
f29v_L02_s1.jpg	1	18	ρ	line cut at crop edge, continues s2
f29v_L02_s1.jpg	2	1	z	
f29v_L02_s1.jpg	2	2	v	
f29v_L02_s1.jpg	2	3	ρ	
f29v_L02_s1.jpg	2	4	ρ	
f29v_L02_s1.jpg	2	5	A	
f29v_L02_s1.jpg	2	6	z	
f29v_L02_s1.jpg	2	7	x	
f29v_L02_s1.jpg	2	8	x	
f29v_L02_s1.jpg	2	9	o	
f29v_L02_s1.jpg	2	10	E	
f29v_L02_s1.jpg	2	11	ρ	
f29v_L02_s1.jpg	2	12	I	
f29v_L02_s1.jpg	2	13	[C09]	
f29v_L02_s1.jpg	2	14	[C04]	
f29v_L02_s1.jpg	2	15	o	
f29v_L02_s1.jpg	2	16	[C10]	
f29v_L02_s1.jpg	2	17	ρ	
f29v_L02_s1.jpg	2	18	[C10]	line cut at crop edge, continues s2
f29v_L02_s2.jpg	1	1	[C11]	overlap-continuation, new tokens begin
f29v_L02_s2.jpg	1	2	A	
f29v_L02_s2.jpg	1	3	o	
f29v_L02_s2.jpg	1	4	[C09]	
f29v_L02_s2.jpg	1	5	ψ	
f29v_L02_s2.jpg	1	6	ρ	
f29v_L02_s2.jpg	1	7	R	
f29v_L02_s2.jpg	1	8	ψ	
f29v_L02_s2.jpg	1	9	f	
f29v_L02_s2.jpg	1	10	x	
f29v_L02_s2.jpg	1	11	A	
f29v_L02_s2.jpg	1	12	7	
f29v_L02_s2.jpg	1	13	[C04]	
f29v_L02_s2.jpg	1	14	ρ	
f29v_L02_s2.jpg	1	15	ψ	
f29v_L02_s2.jpg	1	16	f	
f29v_L02_s2.jpg	1	17	[C04]	
f29v_L02_s2.jpg	1	18	[C11]	
f29v_L02_s2.jpg	1	19	f	
f29v_L02_s2.jpg	1	20	ρ	
f29v_L02_s2.jpg	1	21	A	
f29v_L02_s2.jpg	1	22	ψ	
f29v_L02_s2.jpg	1	23	o	
f29v_L02_s2.jpg	1	24	[C07]	
f29v_L02_s2.jpg	1	25	ρ	
f29v_L02_s2.jpg	1	26	I	
f29v_L02_s2.jpg	1	27	A	
f29v_L02_s2.jpg	1	28	ψ	
f29v_L02_s2.jpg	1	29	[C04]	
f29v_L02_s2.jpg	1	30	z	
f29v_L02_s2.jpg	1	31	v	
f29v_L02_s2.jpg	1	32	[C04]	
f29v_L02_s2.jpg	1	33	[C09]	
f29v_L02_s2.jpg	1	34	[C11]	
f29v_L02_s2.jpg	1	35	n	
f29v_L02_s2.jpg	1	36	v	
f29v_L02_s2.jpg	1	37	ψ	
f29v_L02_s2.jpg	1	38	ρ	
f29v_L02_s2.jpg	1	39	z	line ends at crop right margin
f29v_L02_s2.jpg	2	1	I	overlap-continuation, new tokens begin
f29v_L02_s2.jpg	2	2	[C09]	
f29v_L02_s2.jpg	2	3	[C04]	
f29v_L02_s2.jpg	2	4	o	
f29v_L02_s2.jpg	2	5	[C10]	
f29v_L02_s2.jpg	2	6	ρ	
f29v_L02_s2.jpg	2	7	[C10]	
f29v_L02_s2.jpg	2	8	x	
f29v_L02_s2.jpg	2	9	I	
f29v_L02_s2.jpg	2	10	f	
f29v_L02_s2.jpg	2	11	[C09]	
f29v_L02_s2.jpg	2	12	[C04]	
f29v_L02_s2.jpg	2	13	[C11]	
f29v_L02_s2.jpg	2	14	[C04]	
f29v_L02_s2.jpg	2	15	ψ	
f29v_L02_s2.jpg	2	16	[C14]	
f29v_L02_s2.jpg	2	17	[C10]	
f29v_L02_s2.jpg	2	18	n	
f29v_L02_s2.jpg	2	19	v	
f29v_L02_s2.jpg	2	20	[C11]	
f29v_L02_s2.jpg	2	21	x	
f29v_L02_s2.jpg	2	22	ψ	
f29v_L02_s2.jpg	2	23	ρ	
f29v_L02_s2.jpg	2	24	ψ	
f29v_L02_s2.jpg	2	25	R	
f29v_L02_s2.jpg	2	26	z	
f29v_L02_s2.jpg	2	27	v	
f29v_L02_s2.jpg	2	28	[C10]	
f29v_L02_s2.jpg	2	29	ψ	
f29v_L02_s2.jpg	2	30	[C10]	
f29v_L02_s2.jpg	2	31	[C09]	
f29v_L02_s2.jpg	2	32	A	
f29v_L02_s2.jpg	2	33	I	
f29v_L02_s2.jpg	2	34	T	
f29v_L02_s2.jpg	2	35	A	
f29v_L02_s2.jpg	2	36	z	
f29v_L02_s2.jpg	2	37	E	
f29v_L02_s2.jpg	2	38	ψ	
f29v_L02_s2.jpg	2	39	7	line ends at crop right margin
f29v_L03_s1.jpg	1	1	K	
f29v_L03_s1.jpg	1	2	ψ	
f29v_L03_s1.jpg	1	3	[C10]	
f29v_L03_s1.jpg	1	4	I	
f29v_L03_s1.jpg	1	5	ρ	
f29v_L03_s1.jpg	1	6	ρ	
f29v_L03_s1.jpg	1	7	v	
f29v_L03_s1.jpg	1	8	E	
f29v_L03_s1.jpg	1	9	T	
f29v_L03_s1.jpg	1	10	ρ	
f29v_L03_s1.jpg	1	11	o	
f29v_L03_s1.jpg	1	12	I	
f29v_L03_s1.jpg	1	13	[C10]	
f29v_L03_s1.jpg	1	14	ρ	
f29v_L03_s1.jpg	1	15	I	
f29v_L03_s1.jpg	1	16	[C04]	
f29v_L03_s1.jpg	1	17	x	
f29v_L03_s1.jpg	1	18	ψ	line cut at crop edge, continues s2
f29v_L03_s1.jpg	2	1	z	
f29v_L03_s1.jpg	2	2	f	
f29v_L03_s1.jpg	2	3	[C25]	
f29v_L03_s1.jpg	2	4	[C10]	
f29v_L03_s1.jpg	2	5	o	
f29v_L03_s1.jpg	2	6	ρ	
f29v_L03_s1.jpg	2	7	[C09]	
f29v_L03_s1.jpg	2	8	[C04]	
f29v_L03_s1.jpg	2	9	[C11]	
f29v_L03_s1.jpg	2	10	[C10]	
f29v_L03_s1.jpg	2	11	o	
f29v_L03_s1.jpg	2	12	I	
f29v_L03_s1.jpg	2	13	f	
f29v_L03_s1.jpg	2	14	[C09]	
f29v_L03_s1.jpg	2	15	[C04]	
f29v_L03_s1.jpg	2	16	ψ	
f29v_L03_s1.jpg	2	17	[C04]	line cut at crop edge, continues s2
f29v_L03_s2.jpg	1	1	ρ	overlap-continuation, new tokens begin
f29v_L03_s2.jpg	1	2	7	
f29v_L03_s2.jpg	1	3	[C11]	
f29v_L03_s2.jpg	1	4	[C10]	
f29v_L03_s2.jpg	1	5	[C09]	
f29v_L03_s2.jpg	1	6	A	
f29v_L03_s2.jpg	1	7	I	
f29v_L03_s2.jpg	1	8	T	
f29v_L03_s2.jpg	1	9	A	
f29v_L03_s2.jpg	1	10	z	
f29v_L03_s2.jpg	1	11	E	
f29v_L03_s2.jpg	1	12	ψ	
f29v_L03_s2.jpg	1	13	o	
f29v_L03_s2.jpg	1	14	v	
f29v_L03_s2.jpg	1	15	L	
f29v_L03_s2.jpg	1	16	m	
f29v_L03_s2.jpg	1	17	T	
f29v_L03_s2.jpg	1	18	o	
f29v_L03_s2.jpg	1	19	A	
f29v_L03_s2.jpg	1	20	n	
f29v_L03_s2.jpg	1	21	v	
f29v_L03_s2.jpg	1	22	[C11]	
f29v_L03_s2.jpg	1	23	ρ	
f29v_L03_s2.jpg	1	24	n	
f29v_L03_s2.jpg	1	25	v	
f29v_L03_s2.jpg	1	26	7	
f29v_L03_s2.jpg	1	27	[C19]	
f29v_L03_s2.jpg	1	28	z	
f29v_L03_s2.jpg	1	29	f	
f29v_L03_s2.jpg	1	30	S	
f29v_L03_s2.jpg	1	31	z	
f29v_L03_s2.jpg	1	32	E	
f29v_L03_s2.jpg	1	33	ψ	
f29v_L03_s2.jpg	1	34	f	line ends at crop right margin
f29v_L03_s2.jpg	2	1	[C10]	overlap-continuation, new tokens begin
f29v_L03_s2.jpg	2	2	o	
f29v_L03_s2.jpg	2	3	I	
f29v_L03_s2.jpg	2	4	f	
f29v_L03_s2.jpg	2	5	[C09]	
f29v_L03_s2.jpg	2	6	[C04]	
f29v_L03_s2.jpg	2	7	ψ	
f29v_L03_s2.jpg	2	8	[C04]	
f29v_L03_s2.jpg	2	9	o	
f29v_L03_s2.jpg	2	10	s	
f29v_L03_s2.jpg	2	11	ρ	
f29v_L03_s2.jpg	2	12	A	
f29v_L03_s2.jpg	2	13	[C11]	
f29v_L03_s2.jpg	2	14	T	
f29v_L03_s2.jpg	2	15	[C11]	
f29v_L03_s2.jpg	2	16	f	
f29v_L03_s2.jpg	2	17	q	
f29v_L03_s2.jpg	2	18	v	
f29v_L03_s2.jpg	2	19	n	
f29v_L03_s2.jpg	2	20	v	
f29v_L03_s2.jpg	2	21	[C11]	
f29v_L03_s2.jpg	2	22	o	
f29v_L03_s2.jpg	2	23	v	
f29v_L03_s2.jpg	2	24	H	
f29v_L03_s2.jpg	2	25	I	
f29v_L03_s2.jpg	2	26	[C21]	
f29v_L03_s2.jpg	2	27	ρ	
f29v_L03_s2.jpg	2	28	ρ	
f29v_L03_s2.jpg	2	29	ψ	
f29v_L03_s2.jpg	2	30	[C07]	
f29v_L03_s2.jpg	2	31	ψ	
f29v_L03_s2.jpg	2	32	A	
f29v_L03_s2.jpg	2	33	o	
f29v_L03_s2.jpg	2	34	ψ	
f29v_L03_s2.jpg	2	35	f	
f29v_L03_s2.jpg	2	36	[C04]	
f29v_L03_s2.jpg	2	37	[C11]	
f29v_L03_s2.jpg	2	38	f	
f29v_L03_s2.jpg	2	39	ρ	
f29v_L03_s2.jpg	2	40	A	
f29v_L03_s2.jpg	2	41	ψ	line ends at crop right margin
f29v_L04_s1.jpg	1	1	I	
f29v_L04_s1.jpg	1	2	[C09]	
f29v_L04_s1.jpg	1	3	[C10]	
f29v_L04_s1.jpg	1	4	ψ	
f29v_L04_s1.jpg	1	5	I	
f29v_L04_s1.jpg	1	6	[C11]	
f29v_L04_s1.jpg	1	7	f	
f29v_L04_s1.jpg	1	8	ψ	
f29v_L04_s1.jpg	1	9	v	
f29v_L04_s1.jpg	1	10	A	
f29v_L04_s1.jpg	1	11	ψ	
f29v_L04_s1.jpg	1	12	[C04]	
f29v_L04_s1.jpg	1	13	[C04]	
f29v_L04_s1.jpg	1	14	z	
f29v_L04_s1.jpg	1	15	v	
f29v_L04_s1.jpg	1	16	[C04]	line cut at crop edge, continues s2
f29v_L04_s1.jpg	2	1	o	
f29v_L04_s1.jpg	2	2	v	
f29v_L04_s1.jpg	2	3	[C04]	
f29v_L04_s1.jpg	2	4	A	
f29v_L04_s1.jpg	2	5	[C11]	
f29v_L04_s1.jpg	2	6	s	
f29v_L04_s1.jpg	2	7	ψ	
f29v_L04_s1.jpg	2	8	f	
f29v_L04_s1.jpg	2	9	[C04]	
f29v_L04_s1.jpg	2	10	[C09]	
f29v_L04_s1.jpg	2	11	ψ	
f29v_L04_s1.jpg	2	12	[C10]	
f29v_L04_s1.jpg	2	13	[C04]	
f29v_L04_s1.jpg	2	14	[C14]	
f29v_L04_s1.jpg	2	15	[C10]	
f29v_L04_s1.jpg	2	16	ρ	
f29v_L04_s1.jpg	2	17	ψ	line cut at crop edge, continues s2
f29v_L04_s2.jpg	1	1	[C11]	overlap-continuation, new tokens begin
f29v_L04_s2.jpg	1	2	[C10]	
f29v_L04_s2.jpg	1	3	[C09]	
f29v_L04_s2.jpg	1	4	E	
f29v_L04_s2.jpg	1	5	z	
f29v_L04_s2.jpg	1	6	[C10]	
f29v_L04_s2.jpg	1	7	[C11]	
f29v_L04_s2.jpg	1	8	[C10]	
f29v_L04_s2.jpg	1	9	[C19]	
f29v_L04_s2.jpg	1	10	I	
f29v_L04_s2.jpg	1	11	ψ	
f29v_L04_s2.jpg	1	12	f	
f29v_L04_s2.jpg	1	13	o	
f29v_L04_s2.jpg	1	14	v	
f29v_L04_s2.jpg	1	15	ρ	
f29v_L04_s2.jpg	1	16	z	
f29v_L04_s2.jpg	1	17	f	
f29v_L04_s2.jpg	1	18	[C11]	
f29v_L04_s2.jpg	1	19	T	
f29v_L04_s2.jpg	1	20	o	
f29v_L04_s2.jpg	1	21	A	
f29v_L04_s2.jpg	1	22	ρ	
f29v_L04_s2.jpg	1	23	ψ	
f29v_L04_s2.jpg	1	24	ρ	
f29v_L04_s2.jpg	1	25	I	
f29v_L04_s2.jpg	1	26	[C09]	
f29v_L04_s2.jpg	1	27	ρ	
f29v_L04_s2.jpg	1	28	ψ	
f29v_L04_s2.jpg	1	29	[C11]	
f29v_L04_s2.jpg	1	30	o	
f29v_L04_s2.jpg	1	31	[C04]	line ends at crop right margin
f29v_L04_s2.jpg	2	1	[C10]	overlap-continuation, new tokens begin
f29v_L04_s2.jpg	2	2	v	
f29v_L04_s2.jpg	2	3	[C19]	
f29v_L04_s2.jpg	2	4	[C10]	
f29v_L04_s2.jpg	2	5	[C04]	
f29v_L04_s2.jpg	2	6	[C25]	
